Provider,inp_claims,inp_total_reimbursed,inp_mean_reimbursed,inp_max_reimbursed,inp_mean_deductible,inp_mean_los,inp_unique_bene,outp_claims,outp_total_reimbursed,outp_mean_reimbursed,outp_mean_deductible,outp_unique_bene,avg_age,pct_male,pct_female,pct_renal,mean_ChronicCond_Alzheimer,mean_ChronicCond_Heartfailure,mean_ChronicCond_KidneyDisease,mean_ChronicCond_Cancer,mean_ChronicCond_ObstrPulmonary,mean_ChronicCond_Depression,mean_ChronicCond_Diabetes,mean_ChronicCond_IschemicHeart,mean_ChronicCond_Osteoporasis,mean_ChronicCond_rheumatoidarthritis,mean_ChronicCond_stroke,PotentialFraud,FraudLabel
PRV55356,,,,,,,,27.0,5030.0,186.2962962962963,6.296296296296297,27.0,,,,,,,,,,,,,,,,No,0
PRV55357,,,,,,,,161.0,37270.0,231.49068322981367,3.7267080745341614,106.0,,,,,,,,,,,,,,,,No,0
PRV55358,,,,,,,,37.0,14710.0,397.56756756756755,0.0,34.0,,,,,,,,,,,,,,,,No,0
PRV55359,,,,,,,,113.0,47940.0,424.24778761061947,5.398230088495575,52.0,,,,,,,,,,,,,,,,No,0
PRV55360,,,,,,,,17.0,4880.0,287.05882352941177,0.0,17.0,,,,,,,,,,,,,,,,No,0
PRV55361,,,,,,,,85.0,23420.0,275.52941176470586,1.1764705882352942,59.0,,,,,,,,,,,,,,,,No,0
PRV55362,,,,,,,,148.0,36170.0,244.3918918918919,2.77027027027027,101.0,,,,,,,,,,,,,,,,No,0
PRV55363,,,,,,,,62.0,24070.0,388.2258064516129,3.064516129032258,32.0,,,,,,,,,,,,,,,,No,0
PRV55364,,,,,,,,1.0,80.0,80.0,0.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55365,,,,,,,,7.0,370.0,52.857142857142854,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV55366,,,,,,,,107.0,20310.0,189.81308411214954,4.953271028037383,53.0,,,,,,,,,,,,,,,,No,0
PRV55368,,,,,,,,115.0,24770.0,215.3913043478261,2.6956521739130435,101.0,,,,,,,,,,,,,,,,No,0
PRV55371,,,,,,,,3.0,330.0,110.0,0.0,3.0,,,,,,,,,,,,,,,,No,0
PRV55372,,,,,,,,12.0,2620.0,218.33333333333334,5.833333333333333,7.0,,,,,,,,,,,,,,,,No,0
PRV55374,33.0,335000.0,10151.515151515152,43000.0,1068.0,5.212121212121212,31.0,,,,,,74.8286146889843,0.48484848484848486,0.5151515151515151,0.30303030303030304,1.4848484848484849,1.2121212121212122,1.4545454545454546,1.696969696969697,1.5454545454545454,1.4848484848484849,1.1515151515151516,1.2121212121212122,1.606060606060606,1.4242424242424243,1.606060606060606,Yes,1
PRV55375,14.0,147900.0,10564.285714285714,57000.0,1068.0,5.928571428571429,14.0,,,,,,72.44255402366285,0.5714285714285714,0.42857142857142855,0.21428571428571427,1.3571428571428572,1.0714285714285714,1.2857142857142858,1.6428571428571428,1.3571428571428572,1.4285714285714286,1.1428571428571428,1.0714285714285714,1.5714285714285714,1.5,1.8571428571428572,Yes,1
PRV55376,,,,,,,,88.0,21470.0,243.97727272727272,2.5,79.0,,,,,,,,,,,,,,,,No,0
PRV55377,,,,,,,,4.0,3410.0,852.5,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55378,14.0,132000.0,9428.57142857143,35000.0,1068.0,5.428571428571429,13.0,,,,,,68.8890192627359,0.6428571428571429,0.35714285714285715,0.2857142857142857,1.2142857142857142,1.3571428571428572,1.4285714285714286,1.7857142857142858,1.2142857142857142,1.5714285714285714,1.2857142857142858,1.1428571428571428,1.6428571428571428,1.7142857142857142,1.7857142857142858,No,0
PRV55379,4.0,36000.0,9000.0,19000.0,1068.0,5.0,4.0,,,,,,69.0444900752909,0.5,0.5,0.25,1.25,1.0,1.25,1.75,1.75,1.5,1.25,1.25,1.75,1.5,1.75,No,0
PRV55381,20.0,166000.0,8300.0,32000.0,1068.0,3.7,20.0,25.0,7700.0,308.0,4.0,21.0,75.50691307323751,0.5,0.5,0.45,1.35,1.15,1.35,1.85,1.45,1.3,1.15,1.0,1.7,1.7,1.7,No,0
PRV55382,8.0,129000.0,16125.0,57000.0,1068.0,7.625,8.0,,,,,,65.99247091033538,0.375,0.625,0.25,1.375,1.375,1.25,1.625,1.75,1.5,1.0,1.125,1.875,1.75,1.875,No,0
PRV55383,8.0,70000.0,8750.0,14000.0,1068.0,4.125,8.0,,,,,,74.88774811772758,0.25,0.75,0.25,1.125,1.25,1.25,2.0,1.75,1.625,1.25,1.125,1.5,1.625,2.0,No,0
PRV55384,,,,,,,,1.0,30.0,30.0,0.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55385,8.0,70000.0,8750.0,29000.0,1068.0,2.875,7.0,,,,,,73.50308008213553,0.375,0.625,0.5,1.5,1.25,1.0,1.5,1.5,1.5,1.125,1.125,1.625,1.75,1.75,No,0
PRV55386,,,,,,,,82.0,21010.0,256.219512195122,1.5853658536585367,62.0,,,,,,,,,,,,,,,,No,0
PRV55387,6.0,90000.0,15000.0,57000.0,1068.0,5.0,6.0,,,,,,82.30800821355236,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.0,1.1666666666666667,1.6666666666666667,1.3333333333333333,2.0,No,0
PRV55388,,,,,,,,515.0,134180.0,260.54368932038835,2.7572815533980584,307.0,,,,,,,,,,,,,,,,No,0
PRV55390,,,,,,,,26.0,23150.0,890.3846153846154,2.6923076923076925,16.0,,,,,,,,,,,,,,,,No,0
PRV55392,23.0,252000.0,10956.521739130434,36000.0,1068.0,7.086956521739131,20.0,169.0,50110.0,296.50887573964496,1.834319526627219,107.0,77.17334761777222,0.30434782608695654,0.6956521739130435,0.34782608695652173,1.5217391304347827,1.3043478260869565,1.434782608695652,1.6521739130434783,1.608695652173913,1.5217391304347827,1.2608695652173914,1.0869565217391304,1.565217391304348,1.565217391304348,1.826086956521739,No,0
PRV55395,,,,,,,,12.0,2970.0,247.5,0.8333333333333334,10.0,,,,,,,,,,,,,,,,No,0
PRV55396,15.0,141000.0,9400.0,17000.0,1068.0,4.133333333333334,15.0,60.0,12830.0,213.83333333333334,1.8333333333333333,48.0,71.11311886835502,0.6666666666666666,0.3333333333333333,0.26666666666666666,1.4,1.4,1.5333333333333334,1.9333333333333333,1.5333333333333334,1.6666666666666667,1.4,1.0666666666666667,1.7333333333333334,1.6666666666666667,1.8,No,0
PRV55397,,,,,,,,6.0,630.0,105.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV55398,,,,,,,,13.0,1430.0,110.0,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV55399,3.0,31000.0,10333.333333333334,15000.0,1068.0,4.333333333333333,2.0,24.0,4790.0,199.58333333333334,0.0,12.0,77.47478895733515,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,No,0
PRV55400,,,,,,,,1.0,200.0,200.0,0.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55401,,,,,,,,49.0,11560.0,235.91836734693877,2.0408163265306123,23.0,,,,,,,,,,,,,,,,No,0
PRV55402,,,,,,,,44.0,17720.0,402.72727272727275,0.0,21.0,,,,,,,,,,,,,,,,No,0
PRV55404,,,,,,,,25.0,2420.0,96.8,0.0,9.0,,,,,,,,,,,,,,,,No,0
PRV55405,,,,,,,,10.0,2730.0,273.0,20.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55408,,,,,,,,16.0,5160.0,322.5,6.25,11.0,,,,,,,,,,,,,,,,No,0
PRV55409,,,,,,,,5.0,280.0,56.0,2.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55410,,,,,,,,56.0,15380.0,274.64285714285717,1.7857142857142858,33.0,,,,,,,,,,,,,,,,No,0
PRV55411,,,,,,,,39.0,11990.0,307.43589743589746,2.8205128205128207,23.0,,,,,,,,,,,,,,,,No,0
PRV55412,,,,,,,,11.0,1940.0,176.36363636363637,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55413,,,,,,,,4.0,2200.0,550.0,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55414,2.0,10000.0,5000.0,5000.0,1068.0,2.0,2.0,10.0,3670.0,367.0,0.0,10.0,73.33607118412047,0.0,1.0,0.5,1.5,1.0,1.0,2.0,1.5,1.5,1.0,1.5,1.0,2.0,2.0,No,0
PRV55416,2.0,7000.0,3500.0,5000.0,1068.0,11.0,2.0,71.0,13330.0,187.74647887323943,1.408450704225352,38.0,78.96235455167692,0.5,0.5,0.0,2.0,1.0,1.5,1.5,2.0,2.0,1.0,1.0,1.5,1.5,2.0,No,0
PRV55417,,,,,,,,30.0,3710.0,123.66666666666667,1.0,12.0,,,,,,,,,,,,,,,,No,0
PRV55418,3.0,18000.0,6000.0,8000.0,1068.0,7.666666666666667,3.0,6.0,2190.0,365.0,16.666666666666668,3.0,74.83641341546885,1.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,No,0
PRV55419,,,,,,,,8.0,4430.0,553.75,0.0,6.0,,,,,,,,,,,,,,,,No,0
PRV55423,,,,,,,,25.0,4710.0,188.4,0.0,11.0,,,,,,,,,,,,,,,,No,0
PRV55424,,,,,,,,10.0,830.0,83.0,12.0,6.0,,,,,,,,,,,,,,,,No,0
PRV55425,,,,,,,,26.0,3880.0,149.23076923076923,0.0,6.0,,,,,,,,,,,,,,,,No,0
PRV55426,,,,,,,,77.0,22110.0,287.14285714285717,4.285714285714286,38.0,,,,,,,,,,,,,,,,No,0
PRV55427,,,,,,,,1.0,50.0,50.0,0.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55428,1.0,7000.0,7000.0,7000.0,1068.0,8.0,1.0,,,,,,67.9151266255989,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,No,0
PRV55430,7.0,79000.0,11285.714285714286,31000.0,1068.0,6.857142857142857,6.0,,,,,,81.87151657377531,0.14285714285714285,0.8571428571428571,0.2857142857142857,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.8571428571428572,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.8571428571428572,2.0,Yes,1
PRV55431,2.0,58000.0,29000.0,55000.0,1068.0,1.5,2.0,,,,,,88.04380561259413,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.5,1.5,2.0,No,0
PRV55432,,,,,,,,29.0,7430.0,256.2068965517241,6.206896551724138,22.0,,,,,,,,,,,,,,,,No,0
PRV55433,32.0,332600.0,10393.75,57000.0,1068.0,4.5625,30.0,55.0,9420.0,171.27272727272728,0.9090909090909091,47.0,77.38526694045174,0.28125,0.71875,0.28125,1.4375,1.4375,1.46875,1.8125,1.5,1.46875,1.34375,1.1875,1.71875,1.75,1.84375,Yes,1
PRV55434,8.0,60000.0,7500.0,15000.0,1068.0,5.5,8.0,32.0,9800.0,306.25,3.75,31.0,80.48151950718686,0.625,0.375,0.125,1.375,1.5,1.625,2.0,1.375,1.375,1.0,1.125,1.5,1.875,1.625,No,0
PRV55435,128.0,1246800.0,9740.625,77000.0,1068.0,6.046875,113.0,23.0,3250.0,141.30434782608697,2.1739130434782608,23.0,75.14683863791923,0.5,0.5,0.2890625,1.3984375,1.2109375,1.328125,1.8359375,1.5,1.421875,1.1875,1.125,1.6328125,1.671875,1.8203125,Yes,1
PRV55436,,,,,,,,11.0,2430.0,220.9090909090909,0.0,11.0,,,,,,,,,,,,,,,,No,0
PRV55437,28.0,385700.0,13775.0,57000.0,1068.0,7.607142857142857,27.0,78.0,14550.0,186.53846153846155,1.794871794871795,75.0,74.44930087024542,0.5,0.5,0.2857142857142857,1.5,1.0714285714285714,1.2142857142857142,1.8571428571428572,1.6428571428571428,1.5357142857142858,1.2142857142857142,1.0357142857142858,1.6785714285714286,1.6428571428571428,1.9285714285714286,Yes,1
PRV55438,,,,,,,,219.0,70190.0,320.50228310502285,2.0547945205479454,73.0,,,,,,,,,,,,,,,,No,0
PRV55439,,,,,,,,224.0,96290.0,429.86607142857144,2.142857142857143,188.0,,,,,,,,,,,,,,,,No,0
PRV55441,7.0,59000.0,8428.57142857143,12000.0,1068.0,4.571428571428571,6.0,25.0,8910.0,356.4,0.0,24.0,72.00156448616407,0.2857142857142857,0.7142857142857143,0.42857142857142855,1.4285714285714286,1.2857142857142858,1.1428571428571428,1.7142857142857142,1.8571428571428572,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.8571428571428572,1.8571428571428572,1.7142857142857142,No,0
PRV55442,15.0,101000.0,6733.333333333333,13000.0,1068.0,4.4,15.0,46.0,18850.0,409.7826086956522,2.608695652173913,40.0,74.29687428701803,0.4666666666666667,0.5333333333333333,0.13333333333333333,1.4666666666666666,1.3333333333333333,1.4666666666666666,1.7333333333333334,1.4666666666666666,1.5333333333333334,1.3333333333333333,1.3333333333333333,1.7333333333333334,1.7333333333333334,1.9333333333333333,No,0
PRV55443,30.0,336700.0,11223.333333333334,39000.0,1068.0,6.8,27.0,8.0,4690.0,586.25,0.0,8.0,73.35277207392197,0.4,0.6,0.3,1.7,1.2333333333333334,1.3333333333333333,1.7333333333333334,1.5333333333333334,1.5333333333333334,1.2,1.1,1.4666666666666666,1.6333333333333333,1.8333333333333333,No,0
PRV55444,114.0,1308800.0,11480.701754385966,57000.0,1068.0,5.7368421052631575,95.0,14.0,4460.0,318.57142857142856,0.0,14.0,72.24129111279225,0.4649122807017544,0.5350877192982456,0.2894736842105263,1.4473684210526316,1.2280701754385965,1.3333333333333333,1.7456140350877194,1.3421052631578947,1.4736842105263157,1.1228070175438596,1.105263157894737,1.6754385964912282,1.6403508771929824,1.8333333333333333,Yes,1
PRV55445,,,,,,,,133.0,56500.0,424.812030075188,2.556390977443609,39.0,,,,,,,,,,,,,,,,No,0
PRV55446,,,,,,,,98.0,23140.0,236.12244897959184,0.30612244897959184,87.0,,,,,,,,,,,,,,,,No,0
PRV55447,,,,,,,,66.0,22990.0,348.3333333333333,5.606060606060606,60.0,,,,,,,,,,,,,,,,No,0
PRV55448,,,,,,,,40.0,9000.0,225.0,4.0,39.0,,,,,,,,,,,,,,,,No,0
PRV55449,,,,,,,,21.0,6480.0,308.57142857142856,5.238095238095238,20.0,,,,,,,,,,,,,,,,No,0
PRV55450,1.0,5000.0,5000.0,5000.0,1068.0,9.0,1.0,200.0,52610.0,263.05,4.05,123.0,78.42026009582477,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,No,0
PRV55451,,,,,,,,11.0,860.0,78.18181818181819,0.0,11.0,,,,,,,,,,,,,,,,No,0
PRV55452,31.0,362700.0,11700.0,57000.0,1068.0,7.258064516129032,27.0,29.0,9730.0,335.51724137931035,8.96551724137931,27.0,75.47371442449933,0.6774193548387096,0.3225806451612903,0.1935483870967742,1.4516129032258065,1.2580645161290323,1.4516129032258065,1.7096774193548387,1.5806451612903225,1.5161290322580645,1.1290322580645162,1.096774193548387,1.6451612903225807,1.5806451612903225,1.935483870967742,No,0
PRV55453,13.0,102000.0,7846.153846153846,18000.0,1068.0,4.230769230769231,12.0,782.0,192610.0,246.30434782608697,3.209718670076726,326.0,79.05965355657348,0.3076923076923077,0.6923076923076923,0.07692307692307693,1.3846153846153846,1.1538461538461537,1.3076923076923077,1.9230769230769231,1.5384615384615385,1.6923076923076923,1.1538461538461537,1.1538461538461537,1.5384615384615385,1.5384615384615385,1.6923076923076923,Yes,1
PRV55454,5.0,33000.0,6600.0,12000.0,1068.0,10.0,4.0,363.0,101960.0,280.8815426997245,5.206611570247934,156.0,57.86885694729638,0.2,0.8,0.0,1.2,1.6,1.4,1.6,1.4,1.6,1.2,1.2,1.8,1.4,1.8,No,0
PRV55455,,,,,,,,373.0,95350.0,255.63002680965147,2.386058981233244,145.0,,,,,,,,,,,,,,,,No,0
PRV55456,5.0,68000.0,13600.0,39000.0,1068.0,4.8,5.0,1.0,3300.0,3300.0,0.0,1.0,67.73497604380562,0.2,0.8,0.4,1.4,1.0,1.4,1.8,1.6,1.8,1.0,1.2,1.6,1.6,2.0,No,0
PRV55458,,,,,,,,35.0,11830.0,338.0,8.571428571428571,34.0,,,,,,,,,,,,,,,,No,0
PRV55459,,,,,,,,344.0,114890.0,333.9825581395349,2.703488372093023,270.0,,,,,,,,,,,,,,,,No,0
PRV55460,,,,,,,,18.0,3430.0,190.55555555555554,0.0,16.0,,,,,,,,,,,,,,,,No,0
PRV55462,386.0,4260100.0,11036.528497409327,57000.0,1068.0,5.948186528497409,308.0,1521.0,453730.0,298.310322156476,2.925706771860618,823.0,74.45629191447408,0.4792746113989637,0.5207253886010362,0.26424870466321243,1.4896373056994818,1.261658031088083,1.4170984455958548,1.8082901554404145,1.4689119170984455,1.538860103626943,1.2072538860103628,1.1398963730569949,1.660621761658031,1.66580310880829,1.8238341968911918,Yes,1
PRV55463,,,,,,,,257.0,73500.0,285.9922178988327,2.9961089494163424,220.0,,,,,,,,,,,,,,,,No,0
PRV55464,,,,,,,,29.0,6540.0,225.51724137931035,0.6896551724137931,28.0,,,,,,,,,,,,,,,,No,0
PRV55465,9.0,94000.0,10444.444444444445,34000.0,1068.0,6.888888888888889,8.0,330.0,111830.0,338.8787878787879,2.8181818181818183,116.0,67.73442847364818,0.4444444444444444,0.5555555555555556,0.0,1.7777777777777777,1.2222222222222223,1.7777777777777777,1.8888888888888888,1.5555555555555556,1.2222222222222223,1.3333333333333333,1.1111111111111112,1.4444444444444444,1.3333333333333333,1.8888888888888888,No,0
PRV55467,6.0,55000.0,9166.666666666666,16000.0,1068.0,4.5,6.0,1890.0,514280.0,272.1058201058201,3.1164021164021163,702.0,70.15468856947297,0.16666666666666666,0.8333333333333334,0.5,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.5,1.1666666666666667,1.6666666666666667,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.8333333333333333,Yes,1
PRV55468,,,,,,,,27.0,10030.0,371.48148148148147,1.8518518518518519,25.0,,,,,,,,,,,,,,,,No,0
PRV55469,,,,,,,,10.0,2110.0,211.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV55470,,,,,,,,470.0,135060.0,287.36170212765956,1.851063829787234,204.0,,,,,,,,,,,,,,,,No,0
PRV55471,,,,,,,,13.0,1670.0,128.46153846153845,0.0,13.0,,,,,,,,,,,,,,,,No,0
PRV55472,21.0,255000.0,12142.857142857143,59000.0,1068.0,8.380952380952381,17.0,2.0,90.0,45.0,0.0,2.0,71.42687656856035,0.42857142857142855,0.5714285714285714,0.47619047619047616,1.4761904761904763,1.4761904761904763,1.2857142857142858,1.9523809523809523,1.6666666666666667,1.4285714285714286,1.1428571428571428,1.1904761904761905,1.9523809523809523,1.4761904761904763,1.8095238095238095,Yes,1
PRV55473,,,,,,,,6.0,1350.0,225.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV55474,,,,,,,,80.0,17430.0,217.875,3.625,74.0,,,,,,,,,,,,,,,,No,0
PRV55475,,,,,,,,17.0,3700.0,217.64705882352942,4.117647058823529,17.0,,,,,,,,,,,,,,,,No,0
PRV55477,,,,,,,,46.0,17290.0,375.8695652173913,6.086956521739131,43.0,,,,,,,,,,,,,,,,No,0
PRV55479,,,,,,,,672.0,162410.0,241.68154761904762,3.3035714285714284,317.0,,,,,,,,,,,,,,,,No,0
PRV55480,,,,,,,,42.0,14640.0,348.57142857142856,3.3333333333333335,42.0,,,,,,,,,,,,,,,,No,0
PRV55481,1.0,5000.0,5000.0,5000.0,1068.0,1.0,1.0,51.0,15310.0,300.19607843137254,6.2745098039215685,26.0,83.8384668035592,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,No,0
PRV55482,41.0,500000.0,12195.121951219513,57000.0,1068.0,7.365853658536586,38.0,42.0,9250.0,220.23809523809524,2.857142857142857,36.0,76.70756748635249,0.34146341463414637,0.6585365853658537,0.2682926829268293,1.4146341463414633,1.4146341463414633,1.3170731707317074,1.8780487804878048,1.6341463414634145,1.5365853658536586,1.2195121951219512,1.2195121951219512,1.6585365853658536,1.7073170731707317,1.7073170731707317,Yes,1
PRV55483,65.0,773400.0,11898.461538461539,57000.0,1068.0,5.846153846153846,50.0,11.0,4640.0,421.8181818181818,11.818181818181818,11.0,75.87153161691148,0.38461538461538464,0.6153846153846154,0.35384615384615387,1.4461538461538461,1.2461538461538462,1.4615384615384615,1.7538461538461538,1.476923076923077,1.5846153846153845,1.1538461538461537,1.1384615384615384,1.5846153846153845,1.7692307692307692,1.8,Yes,1
PRV55486,,,,,,,,15.0,5170.0,344.6666666666667,0.0,15.0,,,,,,,,,,,,,,,,No,0
PRV55487,,,,,,,,78.0,27000.0,346.15384615384613,5.769230769230769,42.0,,,,,,,,,,,,,,,,No,0
PRV55489,,,,,,,,361.0,111740.0,309.52908587257616,3.0193905817174516,217.0,,,,,,,,,,,,,,,,No,0
PRV55490,19.0,152000.0,8000.0,17000.0,1068.0,5.526315789473684,17.0,31.0,8900.0,287.0967741935484,2.5806451612903225,29.0,66.61666486544904,0.3157894736842105,0.6842105263157895,0.21052631578947367,1.368421052631579,1.1578947368421053,1.263157894736842,1.631578947368421,1.368421052631579,1.7894736842105263,1.2105263157894737,1.0526315789473684,1.8421052631578947,1.6842105263157894,1.894736842105263,No,0
PRV55491,,,,,,,,355.0,115770.0,326.11267605633805,2.9577464788732395,180.0,,,,,,,,,,,,,,,,No,0
PRV55492,25.0,276000.0,11040.0,32000.0,1068.0,6.24,23.0,17.0,5980.0,351.7647058823529,0.0,17.0,71.60235455167694,0.44,0.56,0.4,1.36,1.32,1.28,1.92,1.4,1.4,1.24,1.12,1.76,1.72,1.88,Yes,1
PRV55493,,,,,,,,39.0,6270.0,160.76923076923077,5.128205128205129,39.0,,,,,,,,,,,,,,,,No,0
PRV55494,1.0,4000.0,4000.0,4000.0,1068.0,2.0,1.0,5.0,470.0,94.0,0.0,5.0,68.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,No,0
PRV55495,24.0,279000.0,11625.0,46000.0,1068.0,4.958333333333333,24.0,27.0,3660.0,135.55555555555554,0.0,27.0,73.73796486424823,0.4166666666666667,0.5833333333333334,0.3333333333333333,1.4166666666666667,1.3333333333333333,1.3333333333333333,1.9166666666666667,1.3333333333333333,1.3333333333333333,1.0833333333333333,1.125,1.6666666666666667,1.5416666666666667,1.6666666666666667,Yes,1
PRV55496,41.0,269000.0,6560.975609756098,33000.0,1068.0,4.975609756097561,35.0,45.0,8440.0,187.55555555555554,3.3333333333333335,45.0,68.06310412180096,0.4878048780487805,0.5121951219512195,0.21951219512195122,1.4146341463414633,1.3414634146341464,1.3902439024390243,1.7560975609756098,1.5121951219512195,1.3658536585365855,1.2195121951219512,1.1219512195121952,1.7317073170731707,1.7317073170731707,1.853658536585366,Yes,1
PRV55497,,,,,,,,7.0,980.0,140.0,0.0,7.0,,,,,,,,,,,,,,,,No,0
PRV55498,,,,,,,,27.0,2830.0,104.81481481481481,5.555555555555555,26.0,,,,,,,,,,,,,,,,No,0
PRV55499,,,,,,,,33.0,7900.0,239.3939393939394,0.0,29.0,,,,,,,,,,,,,,,,No,0
PRV55500,,,,,,,,38.0,15060.0,396.3157894736842,0.7894736842105263,37.0,,,,,,,,,,,,,,,,No,0
PRV55501,1.0,10000.0,10000.0,10000.0,1068.0,4.0,1.0,12.0,2940.0,245.0,6.666666666666667,12.0,37.67008898015058,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,No,0
PRV55503,1.0,9000.0,9000.0,9000.0,1068.0,4.0,1.0,603.0,179780.0,298.1426202321725,2.1061359867330016,298.0,69.91649555099247,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,No,0
PRV55505,,,,,,,,480.0,128250.0,267.1875,2.5625,276.0,,,,,,,,,,,,,,,,No,0
PRV55506,12.0,124800.0,10400.0,26000.0,1068.0,7.416666666666667,9.0,2.0,140.0,70.0,0.0,2.0,74.59936116814967,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.5833333333333333,1.6666666666666667,1.5,1.8333333333333333,1.5,1.5,1.0833333333333333,1.25,1.5833333333333333,1.5833333333333333,2.0,Yes,1
PRV55507,3.0,27000.0,9000.0,14000.0,1068.0,7.333333333333333,3.0,84.0,17350.0,206.54761904761904,2.5,31.0,64.86242299794661,0.3333333333333333,0.6666666666666666,0.0,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,No,0
PRV55508,,,,,,,,16.0,9310.0,581.875,0.0,14.0,,,,,,,,,,,,,,,,No,0
PRV55509,28.0,359000.0,12821.42857142857,57000.0,1068.0,5.928571428571429,27.0,11.0,3510.0,319.09090909090907,0.0,11.0,76.27026498484405,0.35714285714285715,0.6428571428571429,0.25,1.5714285714285714,1.2857142857142858,1.3928571428571428,1.75,1.5,1.4642857142857142,1.1785714285714286,1.0357142857142858,1.5714285714285714,1.6428571428571428,1.7857142857142858,Yes,1
PRV55510,,,,,,,,861.0,255210.0,296.411149825784,2.8919860627177703,791.0,,,,,,,,,,,,,,,,No,0
PRV55511,,,,,,,,5.0,3520.0,704.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV55512,,,,,,,,128.0,32330.0,252.578125,1.40625,55.0,,,,,,,,,,,,,,,,No,0
PRV55513,,,,,,,,38.0,12550.0,330.2631578947368,7.631578947368421,36.0,,,,,,,,,,,,,,,,No,0
PRV55514,7.0,53000.0,7571.428571428572,18000.0,1068.0,3.0,7.0,288.0,105330.0,365.7291666666667,2.2222222222222223,148.0,78.78830546592353,0.7142857142857143,0.2857142857142857,0.14285714285714285,1.2857142857142858,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.8571428571428572,1.7142857142857142,Yes,1
PRV55515,,,,,,,,459.0,130860.0,285.0980392156863,3.6601307189542482,181.0,,,,,,,,,,,,,,,,No,0
PRV55516,22.0,203000.0,9227.272727272728,26000.0,1068.0,4.954545454545454,22.0,136.0,51930.0,381.8382352941176,3.75,87.0,75.55198805301474,0.4090909090909091,0.5909090909090909,0.4090909090909091,1.3636363636363635,1.0909090909090908,1.3181818181818181,1.8181818181818181,1.5454545454545454,1.4090909090909092,1.2727272727272727,1.2727272727272727,1.7272727272727273,1.7272727272727273,1.7727272727272727,No,0
PRV55518,11.0,124700.0,11336.363636363636,36000.0,1068.0,6.181818181818182,11.0,224.0,81070.0,361.91964285714283,3.080357142857143,190.0,83.40314852840521,0.2727272727272727,0.7272727272727273,0.18181818181818182,1.5454545454545454,1.4545454545454546,1.5454545454545454,2.0,1.7272727272727273,1.4545454545454546,1.0909090909090908,1.1818181818181819,1.7272727272727273,1.3636363636363635,1.7272727272727273,No,0
PRV55519,7.0,91000.0,13000.0,34000.0,1068.0,5.571428571428571,6.0,16.0,3710.0,231.875,6.875,15.0,60.05045467879143,0.5714285714285714,0.42857142857142855,0.42857142857142855,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.8571428571428572,1.7142857142857142,1.1428571428571428,1.0,1.7142857142857142,1.2857142857142858,1.5714285714285714,Yes,1
